"label	comment"
"0	我不知道为什么评论里有人说好吃？抄手没熟，米线已经凝了，米线吃了一半，抄手吃了一个，都丢了！真浪费，上了评论里的当，确实是我吃的国际社区片区最难吃的一家#羊肉开胃米线##老麻抄手#"
"0	满意，牛排味道不错，吃了五份啊。"
"0	环境很小资范，服务态度也很好，上菜速度也快，很满意的一次晚餐。"
"0	味道挺好，已经第二次来吃了！忘记拍照了"
"0	去过几次，团购还是比较划算！今天去的，还送了花。"
"0	味道不错，值得一试"
"0	储值卡非常不错，蛋糕味道也好吃。"
"1	点了很多次了，不知道为什么这次吃了拉肚子！一家人肚子都吃坏了"
"0	很划算  味道可以  上菜速度超满意 那个虾子超好吃"
"1	田螺好多死的臭了。。。。"
"0	已经第n次来了，菜品多，上菜速度也快，完了没一会就上来了，棒棒哒，"
"1	卤蛋是臭的，而且很臭，"
"0	环境可以，茶香排骨不错，菜量还是比较足"
"0	说的送货上门    结果没送到就跑了   还要我自己下去拿   这态度也是不摆了，我自己下去   我还买什么外卖，我自己去吃不是很好，还晚点"
"0	吃了好多次了，以前都不喜欢吃焖锅，在这家吃了第一次之后就喜欢上了吃焖锅，哈哈！特别是龙利鱼，每次必点几份，肉非常的嫩，而且没有鱼刺！鸡翅也不错哦。反正就是特别推荐，有时间的话可以早点去，不然要等很久哦，每次都会排队！好吃！"
"1	居然吃到一根头发，又黑有粗又长。。太恶心了"
"0	必须要强烈推荐，在鲁能星城巴蜀中学旁边的支路进来，正好有位置停了车。老板是个女娃儿，多客气，问了我们味道怎样，也没歧视团购。但是最重要的是菜的份量太多了，赶超我以前吃过所有团购的四人餐，我们两个人还退了两个荤菜给老板，因为确实不爱吃那两个，都还没吃完菜。而且配的素菜也真的很好的，荷心啊土豆啊，黑豆腐那些。唯一有一点我觉得底汤稍微咸了一点。其他都是满分啦。会再来的"
"0	菜品分量足，做得比较精致，服务态度好。"
"0	拿到手吃的都是硬的，等它冰消了，吃起来肉又是绵的，软的。食材不新鲜，不好吃。品相还行吧。"
"0	服务态度很好。分量很足。吃的好饱。"
"0	方便快捷，好吃方便！经常来吃！"
"0	好(吃，是我1吃过最好吃的排骨。"
"0	五个人吃还要加点菜，味道很棒很好"
"0	老板态度特别好，锅底也好吃，不会越吃越咸，菜品新鲜，开业特价团的，纯粹亏本赚吆喝，我都觉得有点不好意思了，哈哈！味道确实不错，除了位置偏了点，胜过回龙湾很多串串了，下次再来！"
"0	番茄丸子丸子被厨师吃了吗"
"0	味道不错！很好吃的！服务也很好！"
"0	上次去重庆的时候去的 味道挺不错的 比解放碑那重庆老火锅好吃个一百倍啊 太久了 忘记评论了 推荐一下 不错"
"1	是真难吃，鱼都是酸臭的，吃了几口耳子就扔了。"
"0	去了N次了。一如既往的好。加油"
"1	到货东西都坏了 手套也没有 东西看起也不新鲜 卖家态度不好 而且送餐的差点把东西给两岁小孩子提 一点责任心都没有"
"0	鸡蛋仔好吃，丝袜奶茶还是冰的好喝些"
"0	非常好，菜好吧，服务又好，环境又好。不知道比解放碑多少点便宜又好吃。几十块钱能吃到这种菜品可以了"
"0	价格合理，味道不错，服务员态度很好，值得品尝"
"0	环境非常不错，服务十分到位，很客气，很热情，完全体会不到是团购。味道还好啦。牛排5层T骨还不错。水果和意面不错。而且补菜速度比较快。就是布丁补得比较慢。但是味道很好。蛋炒饭感觉也很好吃。要是有点小蛋糕就完美了。"
"0	牛肉拌饭，海带汤超级超级好吃，幺儿吃了一大碗。五花肉也还不错，个人觉得包五花肉的生菜有点老，不过还将就啦。蘑菇拼盘不推荐，还有杂酱面我们都觉得不好吃，可能吃不来那个口味。服务还好啦。总的宝贝吃的开心就好。下次还要去喝海带汤。哈哈"
"1	请问这个是虫吗？确实可以的。可能里面还有"
"0	不错，菜很好吃，下次还来！"
"0	服务很好，家里请客都在这里吃的"
"1	平时很好。这次有了头发。"
"0	确定这是咖喱鸡？"
"0	好喜欢的一家奶茶店#招牌波霸元气乌龙奶茶# 特别是这款！"
"0	服务很热情，蛋糕也很好，下次还会来，推荐"
"0	一如既往的好吃，推荐大家去。。"
"0	很不错很不错很不错！强烈推荐！好吃！和男票两个人吃四人餐太够了！点的中辣感觉很不错！菜品分量足！他们家的鸭肠和毛肚也不错啊。特别要提的是服务员很棒！筷子掉了她听到声音马上帮忙拿了一双过来 好感动啊～～～下次还去"
"1	汤还可以，其他什么就不行了，蒸饺烂肉都臭了，吃了一个就扔了，炒粉不好吃味道差"
"1	份量极少  吃了还拉肚子"
"0	性价比高，味道不错，够麻够辣！"
"0	比较划算！老顾客了！一如既往的好！"
"0	一如既往的好吃、不用排位，去了就可以点"
"0	口味：还可以吧，里面有一些鳕鱼肉，味道挺好的，肠粉吃起来不太习惯，个人不太喜欢这种口味，不过分量很足，味道也还很不错，团购价很优惠"
"0	好吃下次还会来 莱品新鲜   环境不错"
"0	不错，口味还是很不错的，但要及时喝，放久了口味就不是那么好了！"
"1	#土豆肉丝套饭##青椒肉丝套饭#我不知道你们出于什么目的，以前做的挺好，但是今天送来的两份菜里肉丝竟然发出臭味。别说是你们的味道就是这样的，我老婆是孕妇，如果今天吃了你们东西明天不舒服我保证会打电话给卫生检疫部门，做人做事有点良心好点"
"0	去过好几次了，生意非常好，每次去都会看到门口排了十几个号。团购非常划算，三个人吃都还要剩下，我们还打包了汤里的鸭肉回来。我特别喜欢喝汤，味道酸酸的，很鲜。烤鸭一点也不肥，片得很薄，裹在面皮里蘸酱特别好吃。#烤鸭# #酸萝卜汤锅# #北京烤鸭#"
"0	第二次来，还是一如既往，还会再来。"
"1	本来觉得味道不错，点的第二次，我去，吃到最后居然在里面吃到了苍蝇！也是醉了！休息卫生好吗？"
"0	口感非常的好，儿子吃了很多，服务也特别棒！以后一定多光顾！谢谢体贴的送过来"
"0	味道不错，环境很好，值得一去。"
"1	很难吃，里面最多的是豆芽，血旺是臭的，土豆片生的，零星一点点肉，送的半天都不到，外卖最差的一次"
"0	味道不错，就是份量比原来去的时候少很多了。"
"0	味道巴适，服务态度好，速度也快。"
"0	去过好多次了 菜品很丰富 味道很好"
"0	第一次吃到这么难吃的，不知道怎么形容"
"0	为什么每次点了菜总觉得别人点的比我好吃：），所以下次我还会来。比观音桥商圈里的日本料理都好吃，关键还便宜。下次还会来的。"
"0	服务到位，蒜蓉，和油闷，两种虾都吃了，都不错，本人爱吃油闷得，男友喜欢吃蒜蓉，，蒜蓉的虾不是特别新鲜，还是强力推荐一下，"
"0	个人比较喜欢的韩式烤肉，老板韩国的东西都还不错，围观的亲可以下叉了"
"0	很不错哦，团购比较划算吧，这个天喝点酸酸的饮料还是不错的，服务态度也很好，就是人太多需要等。"
"0	新开的店店，非常不错哦！真心为大家推荐！店面整洁，服务热情，内容丰富，有一碗牛肉，一碗白菜，一碗泡菜，吃得饱饱的，开始要了干油碟，后来又给我拿了一个水油碟，两种油碟都很好吃，汤也非常好喝，还可以加哦！"
"0	#湘式小炒肉##麻婆豆腐#从来没吃过这么难吃的菜，吃两口倒掉了，就饭还可以，这样的店迟早关门。"
"0	团了几次了 虽然现在价格变了但是东西上档次多了 非常好喝 芒果多多还有养乐多 推荐一下 好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好"
"0	就在上面上班!今天中午忙完了正好可以团购!还是不错 有个男的服务态度很好。赞他。加工资吧。"
"0	很不错，味道好吃，关键是没有因为美团就少分量，羊杂吃得好爽！ #细米线# #羊杂米线# #羊肉米线# #羊肉粉#"
"0	味道不错，菜品性价比高。"
"0	东西很不错，一如既往的好，就是热咖啡只是温热而已，不太合适我，下次点别的，其实点单的时候应该提醒一下的。"
"0	第二次来了：都是带着家人；虾很好吃、个头也大、分量也很足、老板娘很热情待客，以后还会来的~"
"0	店家的服务态度真的超好，店铺装修很有自己的风格，有两层，二楼和三楼。油茶套餐看着很别致，当作一次别样的体验了，虽然我个人吃不太惯油茶。不过酒酿圆子真的很好吃，而且不够还可以再加，所以我吃了两碗……还有就是，三楼风景很好，还能打印照片~"
"0	服务太差，速度太慢。"
"0	哇塞  来重庆超喜欢的一家小面  味道棒棒哒"
"0	第二次来了，味道不错。。。环境也不错"
"0	味道不错，环境也挺好的，分量挺多，鸭架很好吃"
"1	晚上吃完。早上起来肚子疼。如果是我一个人还可以理解。三个人都肚子疼"
"1	只有咸味，而且味精味太重，吃了反胃"
"0	来过很多次了 好吃 老板也很热情 以后还会再来的"
"0	2个小时不打电话，送到东西冰冷，打电话还说什么2个小时有怎么样，不给面子撒子的，我是真的服，直接丢了，冷的吃什么，浪费24"
"0	菜有点少，分量没有家福多"
"0	说不出的那点 只是觉得很划算好"
"0	我**点的是芋儿鸡，不是点的红烧芹菜！！！***全是芹菜吃***啊   老子要举报你们这家店"
"1	难吃，吃了肚子疼"
"0	分量特别足 味道不错 推荐大家来"
"0	环境好，距离近，味道还好，值得购买"
"0	真的很好，服务也好。"
"0	菜很新癣、真的不错，出过几次啦！"
"0	排骨太少，味道太差"
"0	自助茶点是在一个大厅里面，就餐环境比较简陋，但是楼上中餐厅环境很好，不知道为啥差别这么大，不过味道不错。"
"0	真的垃圾，31的外卖，味道我就不说了，一个字，菜。另外分量真的少的扣脚，还不如在外面吃个盖饭吃的舒服真的，第一次吃到如此垃圾的外卖！"
"0	味道正宗，服务员态度很好。推荐！"
"0	真的不好吃。。。。"
"0	说王老吉没拿到，等会儿送来，是要我等到晚上去吗？你不给就退钱啊！什么玩意儿？"
"0	很好吃的，慕斯的味道不错，老板人很好，还送了我刀盘蜡烛，下次还会光顾的"
"1	昨天忘了评论，今天补起！请问，你的鸡杂是放了一万多天的鸡杂来的迈？不晓得好大一股怪味！吃都不喊吃！我怕吃了拉肚子！之前买你这家的鸡杂，觉得还可以！这次买！就这个样子？做啥子生意哟！谢谢你！虽然我点的外卖！我也是消费者！再这样！举报你！我都怀疑你是拿的前一天别个桌上剩下的鸡杂和在里面一起的！不要再把消费者当傻逼！这次我几十块买一个教训！也算值得！"
"0	味道很不错，分量很足。这次是吃的烤鱼 下次来尝纸包鱼。"
"0	位置特别好找，服务态度很好随叫随到，菜品很新鲜份量足，味道巴适得很！团购很划算的又不用排队，个人觉得千层肚好吃，酥肉很香脆要趁热吃，印度飞饼水果味的吃起很香！花生浆很粘！吃火锅还是要吃清油的不上火，吃得再久油碟也不会凝，以后吃火锅团购就选你家了，喜欢吃火锅的团友们千万不要错过哦！#千层肚##鲜鸭肠##印度飞饼##酥肉##清油火锅#"
"1	肉串是用纸袋子装的味道一般将就，其他的素材和鱿鱼用杯子装的，打开杯子隐约稳到有股酸味，吃了一口海带坏的，又吃了一口藕片酸臭的都坏了。希望能店家能注意下菜品质量。"
"0	难吃 真的，必须差评，鸡排炸鸡本来就要脆脆的啊，可是送来的是很软的，感觉炸了放很久潮了的感觉，或者是没炸透，没吃完都扔了"
"0	好吃，菜品新鲜，服务态度好，推荐"
"0	用代金卷点的餐。不太会点，所以选的是菜单上的“人气王”或者“精品”“新品”一类的。点的东西每样都很精致和好吃。四色大福甜糯清凉，吃了三个才想起拍照。冷豆腐细腻味美。龙虾沙拉新鲜味鲜。樱花卷，奈良卷清甜爽口。牛肉卷，牛肉大片而且香。这么多样，这么有档次的寿司，才一百元。代金卷只花了七十九元。吃得非常舒心，非常饱。不用点炒饭一类的了，寿司份量多完全能吃饱，吃好。"
"0	吧台姐姐和老板还是谁态度很好 满意"
"0	这家泰熙家是专门砸牌子的吧，史上最难吃，饭都是白白的没弄好，而且几乎没有海鲜，点的烤冷面，大家随意感受下"
"0	一份螺丝居然这么多，太棒了，这个价格也太划算了，（弱弱的问一句，老板这样不亏吗）"
"0	很不错的一家蛋糕店、值得回购"
"0	送过来都冷了，不好吃。"
"0	我只能呵呵。。。几片肉"
"1	你家的卤肉变质了，酸得很"
"0	面很筋道，味道不错，有些辣。推荐"
"0	好吃，性价比很高。不错。不错。"
"0	总来吃，一直吃招牌，很不错。。。"
"0	很不错的店家，服务好，味道好，适合朋友聚餐公司聚会，还有很漂亮的美女经理哦"
"0	吃火锅的首选之地，味道很地道好吃"
"0	鱼香茄子糖放了好多甜得要死"
"0	包装太差了，下次改进吧"
"0	这次吃的泡椒味，味道不错"
"0	交通方便，团购划算，服务员也很耐心介绍"
"0	很不错 一如既往的好 很适合家庭朋友一起聚会聚餐"
"0	无数次的评级呀。真的买了好多次了。感觉味道棒棒哒。"
"0	味道好，价值实惠！非常满意，很方便快捷！"
"0	味道不错，很好吃和朋友去吃了！2个人吃的很饱我们还点了一瓶小酒12!味道很不错！里面的牛肉很好吃！"
"0	鱼好吃 够味 配菜都很好 强烈推荐凉拌卤牛肉   皮蛋 鸭爪"
"1	首先说一下骑手是挺快的。但是这是我叫过最恶心的外卖，本来一开始冲着他家酸辣粉去的，吃几次了味道不错。但是今天叫的脆皮全鸡，明显就是蜜汁全鸡剩下的拌上面粉做成脆皮的，揪个鸡翅下来一看，里面都是黑的，闻闻还有臭味。请问这是放多久了？蜜汁全鸡实在卖不掉了做成脆皮全鸡？商家应该换位思考一下，这样的食物给你吃你会吃吗？以后都不会再光临这家店了！！！！！将心比心！"
"1	最差的一次，酥肉有异味，送的冰粉乱七八糟的，看着一点食欲都没有，比预定的时间慢了20多分钟，米线结成一坨，筷子撬都撬不懂动，一直点你们家的米线觉的味道什么的都挺好的，怎么这次就这么随意。。。。"
"0	真的态度巨差。而且打电话一开始还没人接。"
"0	送了一个小时，酸辣粉全部溶了，没法吃"
"1	不会再点了，有虫！！！！！"
"0	大鸡排很好吃，份大量足，老板人人热情！服务态度很好，酸梅汤也很好喝，灰常不错的一家店铺！！值得推荐！！位置也比较好找，顺着观音桥步行街向坡上面走就找到了，外面还有小桌子小椅子供用餐和休息，值得推荐的一家店铺！！"
"0	味道很好！带老爸老妈去吃的4人餐，没吃完！老板娘人很好！下次还会去！！"
"0	来了好几次，整体感觉还是不错的"
"0	推荐其他的卤菜，味道超好！这个也不错，虽然不喜欢吃翅膀，脚之类。"
"0	菜品还不错，分量足，服务态度非常好"
"0	还行吧  就是周末人太多上菜慢   我真的好饿啊  快上菜啊"
"0	味道可以，环境一般服务员服务还是很到位，"
"0	以前经常来吃，现在是厨师换了吗？"
"0	味道非常的好，而且吃的饱饱的，价格又不贵"
"0	买的日本手撕面包很好吃，用团购非常划算！"
"0	位置很好找，环境很干净，收银是位美女，服务很好，味道也不错，没有试过的强烈建议"
"0	可以 锅底有特色"
"0	真心是老得不能再老的老顾客了。"
"0	菜品新鲜，爆好吃"
"0	很好吃，都来好多次了。不过今天肉肥了点。～"
"0	好吃好吃好吃，超级强烈推荐！菜品新鲜，味道赞。作为老顾客我也不知道该说什么……每次都是各种夸词穷了"
"0	味道很不错，不会太辣，很香，适合大众口味！这年头别吃太辣了！"
"0	超时一个小时，再好吃的东西冷了都难吃了"
"0	东西好吃，就是份量太少了，吃的要饱不饱的，好烦"
"1	首先非要满一百才送货，明显坑一个是一个，龙虾饭应该叫虾米饭吧，小得像金钩，而且肉又老味道又难吃，光辣，土豆丝和藕全是半生不熟，从来没有吃过这么生的土豆，请问你是凉拌的土豆丝吗？不好吃起码你弄熟一点好吗，再吐槽一下香肠饭，就是红烧肉加香肠，那个味道之奇怪，啥子佐料都不要加，就是香肠都还好点，真的难吃得要命，肉全是肥油，完全无法下口。什么都没吃完，后来还拉肚子，最奇葩的一次外卖，你们从不卖回头客？平时都不想评论，花了时间来说一下，希望大家不要上当。"
"0	首先味道真心不错，老板是东北人非常豪爽热情；吃饭图的是开心，碰到如此热情的老板心情立马大好，心情好一切自然就好了。"
"0	以前在外地总想吃四重奏，这次在重庆终于吃到了！榴莲里面真的是果肉啊，超浓郁！以后还要回购的！甜而不腻！分量足！送货快！不错！配套也很人性化"
"0	每次过来逛街都会来吃，味道不错，喜欢吃辣的朋友不要错过了"
"0	**！坑人！送餐费要17元！**！就让你们坑一次"
"0	工号012菜品好，服务好强烈推荐！"
"0	味道不错，份量也很足，我们吃得很干净，吃得好饱，位置也好找，和闺蜜来吃得很开心，老板热情态度也好，环境很安静，适合聊天，总之吃得很舒服，虾子和鱼肉非常好吃，还有花甲非常不错，我和闺蜜也坐了很久，走的时候老板还叫我们多坐下，哈哈，太热情了，下次带朋友再来。棒棒达！"
"0	很满意。给弟弟买的说很好吃的。价格实惠。老板服务很好。还会回购的！"
"0	不大好吃还有点小就是面包嘛下面"
"0	和朋友一起去的，很好吃，经常吃了，个人觉得附近比较好吃的小面，看起来干净卫生"
"0	位置挺好找的，口味不错，菜品比较新鲜！"
"0	美团上订的四人餐，去了六个人，多点了两个菜，菜不错，服务也周到"
"0	环境还可以。 味道好。 请客的好地方。服务员态度也不错。 这都是第二团了"
"0	就一股咸味，不好吃"
"0	我负责任的说，分量不少；四坨猪蹄，三坨藕，有木耳和香菇，还有一点金针菇，当热没有评论里说的娃娃菜。之前冬天在店里去吃过，感觉还可以，这次就点了外卖。可以说是非常难吃了，原因是胡椒味太重太重，所有的菜都是胡椒味，汤我没有敢喝，蘑菇不新鲜，其他菜没有什么问题，就单单这胡椒味，我就觉得崩溃。养生汤，养生汤，胡椒放那么多，养生么、健康么，哎..."
"0	黑划算！阿姨的态度黑好！店里面还有Wi-Fi！环境还不错！而且还办了积分卡！满十杯还可以换一杯！好像是这样的！哈哈哈哈哈哈哈哈哈哈哈哈！在凑字数！买了很多次了！感觉棒棒棒！推荐购买！而且茶都是立顿的！感觉不错！#茉莉花茶#"
"0	还可以，味道也不错，服务还行吧，可能我是晚上去的了，都没有什么品种了，其他都算可以的了"
"0	环境过得去 态度一般 味道不错"
"0	味道不错，，，，"
"0	超级难吃真的超级难吃"
"0	大薯只有12根，还有的没熟，九块钱的汉堡一口就吃了，还有，叫的鸡难吃的一比，坚决差评，老板，告诉你一个做人的道理，要为成功找方法，不要对失败找借口，"
"0	一如既往的好，支持！。。。。。。"
"0	我点的豆腐  居然没煮  打电话还关机了"
"0	味道很好！分量也很多，服务员并没有因为我是团购的而怠慢我，多热情的！下次还会再来的！"
"0	口味还行。服务态度也不错……菠萝饭挺好吃的，吃了好多…"
"0	不错，老顾客了！！！"
"0	经常去吃，味道蛮好的，不会吃到最后苦苦的。"
"0	点了饮料没有饮料也没有补送"
"1	还没吃，居然看到了头发"
"0	味道不错，速度快，方便，经常吃"
"0	就在万达很好找、环境和饮料都很不错、好评"
"0	味道还可以就是面皮鸭好撑肚子吃五个就完全饱了，我们五个人吃都没吃完，就是加什么都要钱，连米饭都要钱"
"0	我的无骨大鸡排呢，为啥要给我送一个这个小的甜心大鸡排，怎么够我吃，哼，送错了，打电话过去还不说话"
"0	老板娘人很好，送了一个虾片，味道不错，值得推荐，店里装修也很漂亮"
"1	有一碗有苍蝇#杂酱酸辣粉#"
"1	里面发现两只虫 再也不想吃了"
"0	特别划算，特别好喝！超赞！强烈推荐！"
"0	量少的可怜，，，，"
"1	难吃死了   回锅肉都馊了"
"0	环境优雅，菜品新鲜，服务员特别热情"
"0	味道不错，我和同事两个人吃得挺多的，第一次喝冬阴功汤，感觉很不错。"
"1	***！！漏了两次了！！！   装菜的盒子都裂开了！！全部漏了！！  两次都是！！！   一次可以是意外！ 两次呢？！！！  而且里面的土豆还有发芽的！！ 土豆有发芽的！！！ 呵呵！！老子再也不吃了！！    朋友们别吃   绝对恶心死你！！！难吃 不卫生"
"0	味道的确没话说，服务也是热情。各方面都不错。"
"0	味道不错，经常在这里吃，以后还会来。 #石锅拌饭#"
"0	除了辣，就没有什么味道"
"1	美团第一次 给这么低的差评 原因是 不知道为什么 番茄鸡蛋汤里面都有小黑蚂蚁 你要有苍蝇就算了 蚂蚁 真的不懂为什么"
"0	一如既往的好 下次还会光顾的"
"0	所有的菜到我家的时候汤汁乱流，所有的菜全都一个大锅菜闷熟等我味道，完全提现不出你72应有的味道和档次跟街边苍蝇馆子一个味道"
"0	配送速度太慢了，味道一般。难吃 送得慢"
"1	卫生问题小蟑螂啊，"
"0	很好吃，美味可口，第二次来了！"
"1	说一下评分低理由吧：1、冒菜里面土豆片是半生的，豆类食品不熟是很容易要中毒的 2、我要的梅林午餐肉套餐加火腿，里面居然连火腿影子都没看到。3、梅林午餐肉你好歹稍稍煮一下嘛，估计以为可以生吃，就在里面泡了一下，吃的时候肉外面熟里面生，我就呵呵了。3、套餐没有米饭，需要单点你也提示下塞，就给我送来了冒菜，我要是有米粉，还点外卖干啥子，这个常识不知道？5、说真的这个冒菜真心不好吃，感觉和以前吃的差多了！在这家点餐绝对没下次了。希望大家谨慎啊，别被坑了！"
"0	已经多次吃过了，味道感觉很好，下次还会带上朋友一起去吃"
"0	非常棒 店主服务态度很好 环境也算干净w"
"0	菜品新鲜服务态度很好，锅底还是一如既往的味道，吃火锅必选"
"0	味美，分量足，值得尝试！下次还去！"
"0	面包比饭菜更好吃，强烈推荐下午茶!"
"0	不是第一次去啦 很划算 吃的我很饱 不错"
"1	昨天吃的拉肚子 今天吃的也拉肚子 两次买的都有肉串和烤全腿 要么其中一件有问题要么两件或者全部都有问题 今天买的两份肉串 闻起有臭味 不会再买了 今天的买来只喝了奶茶 商家服务还是很好 只是食材不新鲜 没有保障的东西大家还是注意"
"0	茄子超级难吃超级难吃"
"0	之前不怎么喜欢吃冒菜 现在经常去九大碗 服务态度好 口味好 就是菜的种类有点少 希望能添点菜 多点选择"
"0	我经常去吃。"
"0	挺好的，价格实惠，味道还可以，去过好几次了。推荐可以去！"
"0	三文鱼刺身连腥味都没有去掉，切的师傅也不是专业的，整个破坏三文鱼的口感"
"0	点的矿泉水没送麻烦看清楚点"
"0	味道很好，态度很好，很喜欢吃，吃了那么多家正新鸡排，这家的最好吃"
"0	味道不错，服务不错，下次继续光顾。。。。。。。。。。。。。。。。"
"0	我点的土豆肉丝，竟然只有土豆丝没有肉？？为什么？？看错了吗？价格也不一样啊。"
"0	方便，快捷"
"1	刚刚点的烤豆腐、烤脑花、吃到一半、结果吃到个小强、瞬间就吐了、晚上一般都在你家点烧烤砂锅吃、以前都是打电话、刚刚玩了两次美团就遇到小强了、"
"0	一家三口去吃的，店里人都热情，没有因为团购歧视，菜品也很丰富，居然还打包了，味道不错，下次再去"
"0	好喝，紫米很棒，老板人很好"
"0	味道不错，服务很到位 下次还要再来你家。"
"0	说了需要特辣可是一点都不辣。 备注的辣椒也没有加。  两份味道还不一样。"
"0	点了你家一份套饭一个汉堡，然后取外卖的时候说汉堡忘了带了，让我等等，结果吃完饭快一个小时了才送到，而且中途打电话说退款，也不同意。点你家已经十几次，但是这次真的被恶心到了。表示不会再点了"
"0	好评，味道很好，不怎么排队，速度快"
"0	不错不错老板服务热情     味道也相当可以以后再来"
"0	一直在尊宝吃比萨，味道不错，价格实惠，还可以送到家，支持"
"0	米饭不好吃，丸子感觉很多面粉。汤也不好喝。泡菜和白菜倒是很不错。"
"1	我可以说全家四人都特么拉肚子了吗？就连孕妇吃了几个河虾也拉了吗？家里就一个厕所，你们能感受到拉稀拉到一半又憋回去，然后出来让别人在继续吗？真想用东西把菊花堵上！我特么孕妇知道吗？美团给个解释可好？还好昨晚没吃完有证据！真特么想来你店闹腾！"
"0	味道非常好，环境好，服务好，绝对好评，来三次了"
"0	#榴莲披萨#吃过的最难吃的披萨没有之一，如果不会做披萨可以不用买这个，就单纯卖薯条炸鸡就够了...披萨没有配刀叉就算了，还好我在家（但是如果在办公室或其他地方叫外卖你让人家咋吃？手撕吗？），关键是味道，饼底有一厘米多的厚度，口感和馒头一模一样，完全不像烤的，饼底颜色也是白色。上面薄薄的芝士和榴莲，更别提拉丝，完全一点韧性都没有，吃了一口完全吃不下！很生气，炸鸡薯条倒是没什么问题，所以店家买炸鸡薯条就行了，既然完全不会做披萨干嘛还要卖披萨？这样完全是砸自己招牌好吗？希望店家要么重视这个问题改善要么就根本不要"
"1	无语了一打开 一只死了的苍蝇 差评差评"
"1	我…吃到虫是无法接受的事…"
"0	我都是老顾客了。确实是觉得你家的东西比较卫生和好吃才持续下单。今天真的太让人失望了。点的龙虾饭加了一份鱿鱼伯伯。结果鱿鱼给我装在饭里不说，鱿鱼还有股味道。打电话也不接。OK，没事，直接倒掉，以后不点总行了吧。"
"0	在音乐喷泉旁边，味道很不错，分量也刚刚好，比单点和用券都划算"
"1	腊排骨都是坏的，一股子坏肉的味道，都臭了！！！黑心商家"
"0	港式奶茶做得比较好的"
"0	房间不透气"
"0	，，，，，，，，经常来买，好喝，味道不错，下次继续，，，，，，，，"
"0	服务态度好，菜品不错，只是团购菜单上的菜品已经换了，本来想吃的菜没有了，有点遗憾。"
"1	我真的不想说，里面有虫……无语#腰片##耗儿鱼##热狗##包谷米饭##木耳##魔芋##海白菜##川味香肠##小皮蛋##腊排##卤肥肠##老南瓜##菌片##鱼排#"
"0	不好吃#抹茶蜜豆盒子280ml##雪媚娘两粒装#"
"0	味道超级棒，又麻又辣。下次再去"
"1	牛腩是坏的肉，把咖喱的味道做的很大又辣。买19.8.........简直太没有良心了吧 。以前好去这家实体店吃过的，结果外卖的牛肉简直  如果食物中毒 马上来找你。太坏了商家"
"0	口感不错，上菜快，人均消费还算可以！"
"0	不知道是商家还是配送员的原因，外卖贼慢，建议提前一个小时半点餐。"
"0	好吃又便宜，离高铁站很近，等车时来吃好方便。"
"0	速度快，定了没多久就送来了，老板热情服务态度好，祝老板生意兴隆"
"0	菜份量足，价格实惠，适合朋友聚餐。"
"0	很棒，两个人去吃的，完全吃不完，太撑了！菜品也很好，态度也不错，而且环境好，很满意！"
"0	挺好吃的，团的两人餐，三个人吃的，结果还是吃的非常饱，好评，有空还会去，价格也很合适"
"0	经济实惠，菜品新鲜，性价比高，好评"
"0	连锁店，口味还是很好 ，位置蛮好找的，一般也不需要怎么排队"
"0	超级难吃！！！只有麻味，其他什么味都没有，简直无法下口"
"1	呵呵，真的是垃圾商家，很忙吗？很多钱赚不完吗？带血的猪肝"
"0	味道很好，一如既往的好，希望一直好下去"
"0	来了好几次了，菜品比较新鲜的，价格很便宜，不用排队，总的来说性价比很高"
"1	东西不是很卫生。吃过了没过几个小时就拉肚子。"
"0	团购的118元双人餐，三个人都没吃完，相当划算，味道也很好，鸭架汤锅自己打调料，好吃，值得推荐"
"0	店主阿姨人非常的好哦，已经去过好几次了，每次上班中午都要团购一份，哈哈哈　拌饭很好吃，里面加的蔬菜他们都是现切先做的，还可以选择自己喜欢吃的，另外加钱就可以的。颜色那些看起来就很有食欲，分量挺足的，大爱，还会去的哟，尝新的食物，店里的种类很多，炒年糕也很棒的。"
"0	蛋糕味道不错，已经买了很多次了，不甜不腻人，不错，以后都选这个"
"0	万达新装修了店。感觉可以，就是分量确实有点少"
"0	奶茶醇正，很好喝，还可以任意搭配自己喜欢的口味，服务态度非常好，以后就选她们家了。"
"0	吃了好多次啦，可以"
"0	位置好找，味道不错。。。。。。。。。老板态度不错"
"0	慢的一逼 慢的一逼 慢了半个小时"
"0	第一次在美团看评论找过来的，味道环境都很好，22号服务不错，忘记拍照啦"
"0	味道不错，很有特色，主要还是以麻为主，当小吃还是不错的。"
"0	味道很不错~"
"0	包装全是油 快递员态度差"
"0	服务很好 老板很热情 地方有点不好找 在试验一小下面 不过团的4人餐很划算 两个人去吃刚刚好 就是小龙虾不是很入味 再一次赞下服务和价格"
"0	好吃呀，喜欢双皮奶，喜欢寿司，喜欢土豆，喜欢年糕~来了好多次了~~边下棋边吃东西边看电视真的很开森~~~"
"0	难吃的要死，我加的是双倍芝士，一点味都没有"
"1	苍蝇。苍蝇。苍蝇。重要的事说三遍"
"0	每次都在这里买，速度很快，味道纯正，服务也很热情！"
"0	味道不错，效率快，吃的很舒服。"
"0	问道很不错，食材也很新鲜，卫生"
"0	味道很好，进门就看到大大的烤炉，很有特色，干净卫生"
